end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_64643_r000012	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000011	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	64643	64642	64643	-	6.08440690417362	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=12	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_64792_r000013	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000012	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	64792	64791	64792	-	8.76657425227913	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=13	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_65719_r000014	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000013	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	65719	65718	65719	+	2.91154892754758	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=14	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_75471_r000015	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000014	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	75471	75470	75471	+	14.5219265603405	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=15	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_81116_r000016	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000015	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	81116	81115	81116	+	12.6435782652313	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=16	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_82352_r000017	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000016	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	82352	82351	82352	-	155.080376105253	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=17	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_99624_r000018	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000017	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	99624	99623	99624	-	4.00433220108812	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=18	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_99706_r000019	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000018	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	99706	99705	99706	-	1.27297748179958	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=19	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_100152_r000020	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000019	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	100152	100151	100152	+	4.431691407833	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=20	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_100352_r000021	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000020	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	100352	100351	100352	+	1.0515607517369	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=21	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_103889_r000022	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000021	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	103889	103888	103889	+	49.2618038977953	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=22	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_103943_r000023	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000022	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	103943	103942	103943	+	4.14179952368706	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=23	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_103969_r000024	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000023	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	103969	103968	103969	+	17.0300870446712	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=24	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_107941_r000025	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000024	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	107941	107940	107941	+	8.21743448369388	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=25	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_115386_r000026	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000025	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	115386	115385	115386	+	1.36658874623406	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=26	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_138630_r000027	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000026	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	138630	138629	138630	+	1.34970314873687	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=27	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_144205_r000028	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000027	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	144205	144204	144205	-	15.2678864832235	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=28	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_145896_r000029	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000028	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	145896	145895	145896	-	9.49975130653664	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=29	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_145928_r000030	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000029	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	145928	145927	145928	+	2.15426617118559	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=30	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_147517_r000031	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000030	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	147517	147516	147517	-	29.2659622613756	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=31	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_158829_r000032	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000031	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	158829	158828	158829	+	116.774415814793	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=32	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_158864_r000033	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000032	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	158864	158863	158864	+	8.5516524762421	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=33	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_158879_r000034	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000033	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	158879	158878	158879	+	112.33986439166	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=34	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_160532_r000035	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000034	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	160532	160531	160532	+	2.54569219149076	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=35	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_176133_r000036	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000035	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	176133	176132	176133	-	320.763816032305	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=36	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_182589_r000037	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000036	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	182589	182588	182589	-	55.3781254129649	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=37	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_184149_r000038	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000037	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	184149	184148	184149	+	5.77894506168283	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=38	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_184180_r000039	BATTER_S1_008	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_endpoint	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000038	NC_002516.2	GCF_000006765.1	NC_002516.2	NC_002516.2	184180	184179	184180	+	19.2920972857709	NA	NA	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1	data/paeruginosa/processed/BATTER_S1_008/reproducible_termseq_3prime_sites.tsv:row=39	migrated_coordinate_and_bed_checked	Author-reported reproducible Term-seq 3′ sites (Table S1B); the separate gene-associated table is documented but not duplicated here.
