end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	z_score	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_269870_r000012	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000011	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000011	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	269870	269869	269870	-	16.9629649075687	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_289965_r000013	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000012	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000012	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	289965	289964	289965	-	15.4567993312331	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_327479_r000014	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000013	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000013	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	327479	327478	327479	-	68.428855394483	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_337415_r000015	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000014	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000014	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	337415	337414	337415	-	17.318414431757	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_342182_r000016	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000015	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000015	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	342182	342181	342182	-	16.4610249341059	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_342272_r000017	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000016	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000016	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	342272	342271	342272	-	14.5054778986967	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_345664_r000018	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000017	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000017	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	345664	345663	345664	-	15.8119063700005	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_345740_r000019	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000018	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000018	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	345740	345739	345740	-	13.7359464944475	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_359304_r000020	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000019	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000019	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	359304	359303	359304	-	67.9408180316549	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_368206_r000021	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000020	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000020	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	368206	368205	368206	+	52.0427215020885	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_368326_r000022	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000021	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000021	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	368326	368325	368326	+	13.2118642966833	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_368535_r000023	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000022	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000022	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	368535	368534	368535	+	29.2614827369333	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_369568_r000024	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000023	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000023	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	369568	369567	369568	+	56.2858247502728	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_415662_r000025	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000024	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000024	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	415662	415661	415662	-	12.0097839182178	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_416728_r000026	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000025	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000025	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	416728	416727	416728	+	62.0452124390152	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_418023_r000027	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000026	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000026	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	418023	418022	418023	-	54.9786776506016	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_475622_r000028	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000027	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000027	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	475622	475621	475622	-	15.233053953811	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_475855_r000029	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000028	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000028	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	475855	475854	475855	-	15.6207333788169	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_483556_r000030	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000029	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000029	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	483556	483555	483556	+	169.067065092117	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_537014_r000031	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000030	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000030	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	537014	537013	537014	-	12.7558484226798	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_542993_r000032	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000031	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000031	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	542993	542992	542993	-	58.3444091023575	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_543031_r000033	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000032	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000032	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	543031	543030	543031	+	45.9900166157898	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_543290_r000034	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000033	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000033	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	543290	543289	543290	-	235.908035464112	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_543420_r000035	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000034	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000034	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	543420	543419	543420	-	49.9900258055833	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_548284_r000036	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000035	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000035	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	548284	548283	548284	-	12.064024038837	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_559851_r000037	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000036	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000036	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	559851	559850	559851	-	40.588405269325	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_564417_r000038	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000037	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000037	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	564417	564416	564417	-	14.7657065477714	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_564545_r000039	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000038	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000038	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	564545	564544	564545	-	18.8248815687705	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_569573_r000040	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000039	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000039	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	569573	569572	569573	-	43.5893498450793	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_569676_r000041	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000040	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000040	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	569676	569675	569676	-	14.5694664368224	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_569774_r000042	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000041	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000041	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	569774	569773	569774	-	12.4605890487769	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_minus_579719_r000043	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000042	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_R_000042	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	579719	579718	579719	-	18.3301570866895	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_590504_r000044	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000043	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000043	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	590504	590503	590504	+	13.724662436951	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_597767_r000045	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000044	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000044	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	597767	597766	597767	+	19.7699320101322	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_607369_r000046	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000045	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000045	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	607369	607368	607369	+	24.771945794511	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_011_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_010572-1_plus_607452_r000047	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000046	BATTER_S1_011_LEE2020_TERMSEQ_NC_010572_1_F_000046	BATTER_S1_011	Streptomyces griseus subsp. griseus NBRC 13350	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_010572	NC_010572.1	607452	607451	607452	+	102.609469210894	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
