end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_227580_r000012	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0011	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	227580	227579	227580	+	1049.0	high_confidence_putative_intrinsic_terminator	CCNA_00210	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=12	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_232496_r000013	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0012	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	232496	232495	232496	+	127.0	high_confidence_putative_intrinsic_terminator	CCNA_00214	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=13	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_233460_r000014	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0013	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	233460	233459	233460	+	536.0	high_confidence_putative_intrinsic_terminator	CCNA_00215	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=14	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_267071_r000015	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0014	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	267071	267070	267071	+	116.0	high_confidence_putative_intrinsic_terminator	CCNA_00253	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=15	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_274904_r000016	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0015	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	274904	274903	274904	+	116.0	high_confidence_putative_intrinsic_terminator	CCNA_00261	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=16	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_334285_r000017	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0016	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	334285	334284	334285	+	28.0	high_confidence_putative_intrinsic_terminator	CCNA_00318	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=17	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_337906_r000018	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0017	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	337906	337905	337906	+	153.0	high_confidence_putative_intrinsic_terminator	CCNA_00323	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=18	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_339810_r000019	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0018	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	339810	339809	339810	+	92.0	high_confidence_putative_intrinsic_terminator	CCNA_00326	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=19	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_350774_r000020	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0019	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	350774	350773	350774	+	228.0	high_confidence_putative_intrinsic_terminator	CCNA_00338	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=20	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_361907_r000021	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0020	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	361907	361906	361907	+	596.0	high_confidence_putative_intrinsic_terminator	CCNA_00346	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=21	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_415383_r000022	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0021	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	415383	415382	415383	+	19.0	high_confidence_putative_intrinsic_terminator	CCNA_00397	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=22	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_431327_r000023	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0022	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	431327	431326	431327	+	13.1307	high_confidence_putative_intrinsic_terminator	CCNA_00419	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=23	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_435623_r000024	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0023	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	435623	435622	435623	+	97.0	high_confidence_putative_intrinsic_terminator	CCNA_00424	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=24	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_458704_r000025	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0024	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	458704	458703	458704	+	94.0	high_confidence_putative_intrinsic_terminator	CCNA_00451	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=25	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_464785_r000026	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0025	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	464785	464784	464785	+	50.0	high_confidence_putative_intrinsic_terminator	nagA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=26	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_472971_r000027	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0026	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	472971	472970	472971	+	4510.0	high_confidence_putative_intrinsic_terminator	nhaA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=27	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_523143_r000028	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0027	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	523143	523142	523143	+	748.0	high_confidence_putative_intrinsic_terminator	CCNA_00507	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=28	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_543676_r000029	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0028	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	543676	543675	543676	+	7451.0	high_confidence_putative_intrinsic_terminator	CCNA_00531	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=29	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_556316_r000030	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0029	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	556316	556315	556316	+	662.0	high_confidence_putative_intrinsic_terminator	CCNA_00537	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=30	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_645629_r000031	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0030	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	645629	645628	645629	+	86.0	high_confidence_putative_intrinsic_terminator	CCNA_00607	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=31	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_684442_r000032	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0031	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	684442	684441	684442	+	94.0	high_confidence_putative_intrinsic_terminator	CCNA_00636	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=32	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_698499_r000033	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0032	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	698499	698498	698499	+	19.0	high_confidence_putative_intrinsic_terminator	nrtD	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=33	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_728787_r000034	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0033	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	728787	728786	728787	+	13.0	high_confidence_putative_intrinsic_terminator	CCNA_00666	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=34	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_758447_r000035	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0034	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	758447	758446	758447	+	1885.0	high_confidence_putative_intrinsic_terminator	CCNA_00699	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=35	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_761862_r000036	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0035	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	761862	761861	761862	+	41.0	high_confidence_putative_intrinsic_terminator	cspB	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=36	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_816060_r000037	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0036	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	816060	816059	816060	+	536.0	high_confidence_putative_intrinsic_terminator	CCNA_00758	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=37	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_825688_r000038	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0037	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	825688	825687	825688	+	150.0	high_confidence_putative_intrinsic_terminator	CCNA_00769	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=38	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_840218_r000039	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0038	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	840218	840217	840218	+	13277.0	high_confidence_putative_intrinsic_terminator	CCNA_00774	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=39	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
BTED_BATTER_S1_004_CURATED_LALANNE_TABLE_S3_CP001340-1_plus_861339_r000040	BATTER_S1_004	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_CCRE_IT_0039	CP001340.1	GCF_000022005.1	CP001340.1	CP001340.1	861339	861338	861339	+	51.0	high_confidence_putative_intrinsic_terminator	CCNA_03940	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 4_terminators_Ccre	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ccre_pilot/processed/literature_curated_terminator_records.ccre.tsv:row=40	migrated_coordinate_and_bed_checked	Literature-curated record; the retained GEO metadata conflict is documented in the source processing record.
