end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	z_score	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_544746_r000012	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000011	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000011	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	544746	544745	544746	+	459.380475568664	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_544873_r000013	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000012	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000012	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	544873	544872	544873	+	153.172721064891	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_593799_r000014	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000013	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000013	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	593799	593798	593799	+	12.3555443640638	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_593882_r000015	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000014	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000014	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	593882	593881	593882	+	82.0741286503165	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_622825_r000016	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000015	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000015	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	622825	622824	622825	-	103.444213332186	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_623710_r000017	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000016	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000016	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	623710	623709	623710	-	20.9947029099546	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_749752_r000018	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000017	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000017	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	749752	749751	749752	+	67.5911282775411	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_770365_r000019	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000018	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000018	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	770365	770364	770365	-	103.247086443173	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_771073_r000020	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000019	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000019	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	771073	771072	771073	+	21.3770923203826	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_771815_r000021	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000020	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000020	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	771815	771814	771815	+	12.4653047057288	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_772347_r000022	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000021	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000021	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	772347	772346	772347	+	55.7192964971617	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_816247_r000023	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000022	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000022	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	816247	816246	816247	-	16.0553305810346	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_838376_r000024	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000023	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000023	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	838376	838375	838376	-	15.4460731430166	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_838439_r000025	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000024	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000024	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	838439	838438	838439	-	23.9571157515472	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_852137_r000026	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000025	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000025	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	852137	852136	852137	+	13.0328751469348	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_857030_r000027	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000026	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000026	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	857030	857029	857030	+	13.2565822177128	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_858461_r000028	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000027	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000027	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	858461	858460	858461	+	38.1291996596247	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_885474_r000029	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000028	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000028	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	885474	885473	885474	-	14.204727936356	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_946670_r000030	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000029	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000029	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	946670	946669	946670	-	15.9855229494969	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_954584_r000031	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000030	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000030	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	954584	954583	954584	-	23.9394202459766	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_973858_r000032	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000031	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000031	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	973858	973857	973858	-	39.4175762022532	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1008544_r000033	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000032	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000032	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1008544	1008543	1008544	+	13.9923121253784	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1077716_r000034	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000033	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000033	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1077716	1077715	1077716	+	46.757308815329	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1112134_r000035	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000034	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000034	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1112134	1112133	1112134	+	21.964253628523	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1161581_r000036	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000035	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000035	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1161581	1161580	1161581	+	15.4312832906946	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1217486_r000037	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000036	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000036	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1217486	1217485	1217486	+	18.4009285189925	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1221073_r000038	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000037	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000037	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1221073	1221072	1221073	+	18.314871364419	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_1235075_r000039	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000038	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000038	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1235075	1235074	1235075	-	13.6117983459712	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_1315560_r000040	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000039	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000039	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1315560	1315559	1315560	-	52.5107331392468	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1358892_r000041	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000040	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000040	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1358892	1358891	1358892	+	13.5776377343433	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1359301_r000042	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000041	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000041	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1359301	1359300	1359301	+	108.849716641956	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_1375077_r000043	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000042	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000042	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1375077	1375076	1375077	-	24.3849684890432	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_1385943_r000044	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000043	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000043	BATTER_S1_016	Streptomyces ATCC 15439 (paper/ATCC: S. venezuelae; NCBI CP059991.1: S. gardneri)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP059991	CP059991.1	1385943	1385942	1385943	+	22.4038086463797	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
