end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	z_score	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_398467_r000012	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000011	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000011	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	398467	398466	398467	+	16.1480211979475	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_402660_r000013	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000012	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000012	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	402660	402659	402660	-	20.0828180770815	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_416823_r000014	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000013	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000013	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	416823	416822	416823	-	31.8163721182477	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_417215_r000015	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000014	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000014	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	417215	417214	417215	+	31.726218764114	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_441925_r000016	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000015	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000015	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	441925	441924	441925	+	15.4680360594606	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_506120_r000017	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000016	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000016	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	506120	506119	506120	+	13.8872039021644	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_559238_r000018	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000017	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000017	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	559238	559237	559238	+	12.4259028174593	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_560040_r000019	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000018	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000018	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	560040	560039	560040	+	41.7230913553236	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_560121_r000020	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000019	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000019	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	560121	560120	560121	+	19.2223806489345	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_582231_r000021	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000020	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000020	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	582231	582230	582231	-	47.4084452648819	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_582875_r000022	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000021	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000021	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	582875	582874	582875	+	12.2017146857308	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_589928_r000023	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000022	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000022	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	589928	589927	589928	+	12.3453515748174	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_590749_r000024	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000023	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000023	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	590749	590748	590749	+	18.5151673436371	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_597125_r000025	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000024	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000024	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	597125	597124	597125	+	21.2086640507386	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_597306_r000026	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000025	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000025	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	597306	597305	597306	+	17.2767408351658	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_598981_r000027	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000026	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000026	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	598981	598980	598981	+	186.846753127138	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_600642_r000028	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000027	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000027	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	600642	600641	600642	-	30.5960864832309	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_601163_r000029	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000028	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000028	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	601163	601162	601163	-	22.7657726002835	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_602137_r000030	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000029	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000029	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	602137	602136	602137	-	14.3880141347357	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_612569_r000031	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000030	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000030	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	612569	612568	612569	-	65.2533886029973	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_660896_r000032	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000031	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000031	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	660896	660895	660896	+	17.5138555866522	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_716704_r000033	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000032	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000032	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	716704	716703	716704	-	100.02688469526	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_716770_r000034	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000033	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000033	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	716770	716769	716770	+	12.1704848889784	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_716783_r000035	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000034	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000034	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	716783	716782	716783	-	114.946590397997	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_716891_r000036	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000035	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000035	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	716891	716890	716891	-	14.5493172811854	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_736479_r000037	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000036	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000036	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	736479	736478	736479	+	47.8933926423614	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_777697_r000038	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000037	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000037	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	777697	777696	777697	-	28.7977106989107	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_779050_r000039	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000038	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000038	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	779050	779049	779050	-	34.1402972182955	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_783382_r000040	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000039	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000039	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	783382	783381	783382	-	62.1908176568285	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_783818_r000041	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000040	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000040	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	783818	783817	783818	-	17.7210767873812	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_787419_r000042	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000041	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000041	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	787419	787418	787419	-	217.90552170258	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_787504_r000043	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000042	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000042	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	787504	787503	787504	-	24.7387588701313	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_795085_r000044	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000043	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000043	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	795085	795084	795085	+	49.5656705538288	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_801390_r000045	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000044	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000044	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	801390	801389	801390	+	19.3138334071372	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_810580_r000046	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000045	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000045	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	810580	810579	810580	-	13.6203680295537	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_minus_858677_r000047	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000046	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_R_000046	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	858677	858676	858677	-	122.922496538587	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_950818_r000048	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000047	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000047	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	950818	950817	950818	+	19.7359037067117	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_014_LEE2020_TERMSEQ_PUBLISHED_TTS_CP020700-1_plus_985392_r000049	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000048	BATTER_S1_014_LEE2020_TERMSEQ_CP020700_1_F_000048	BATTER_S1_014	Streptomyces tsukubensis NRRL 18488	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP020700	CP020700.1	985392	985391	985392	+	15.0659448355635	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
