end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_58242_r000012	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0011	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	58242	58241	58242	+	54.0	high_confidence_putative_intrinsic_terminator	djlA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=12	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_59613_r000013	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0012	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	59613	59612	59613	-	257.0	high_confidence_putative_intrinsic_terminator	rluA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=13	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_77593_r000014	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0013	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	77593	77592	77593	+	98.0	high_confidence_putative_intrinsic_terminator	yabI	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=14	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_83572_r000015	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0014	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	83572	83571	83572	-	128.0	high_confidence_putative_intrinsic_terminator	leuL	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=15	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_87900_r000016	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0015	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	87900	87899	87900	+	21.0	high_confidence_putative_intrinsic_terminator	ilvH	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=16	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_111030_r000017	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0016	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	111030	111029	111030	+	303.0	high_confidence_putative_intrinsic_terminator	secA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=17	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_129396_r000018	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0017	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	129396	129395	129396	+	2750.0	high_confidence_putative_intrinsic_terminator	lpd	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=18	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_134278_r000019	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0018	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	134278	134277	134278	+	814.0	high_confidence_putative_intrinsic_terminator	acnB	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=19	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_138649_r000020	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0019	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	138649	138648	138649	-	93.0	high_confidence_putative_intrinsic_terminator	gcd	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=20	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_144511_r000021	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0020	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	144511	144510	144511	+	62.0	high_confidence_putative_intrinsic_terminator	yadH	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=21	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_160097_r000022	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0021	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	160097	160096	160097	-	2121.0	high_confidence_putative_intrinsic_terminator	dksA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=22	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_169763_r000023	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0022	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	169763	169762	169763	+	213.0	high_confidence_putative_intrinsic_terminator	fhuA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=23	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_178423_r000024	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0023	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	178423	178422	178423	-	251.0	high_confidence_putative_intrinsic_terminator	mtn	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=24	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_182347_r000025	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0024	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	182347	182346	182347	+	138.0	high_confidence_putative_intrinsic_terminator	degP	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=25	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_185087_r000026	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0025	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	185087	185086	185087	-	862.0	high_confidence_putative_intrinsic_terminator	dapD	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=26	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_188684_r000027	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0026	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	188684	188683	188684	-	503.0	high_confidence_putative_intrinsic_terminator	map	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=27	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_190799_r000028	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0027	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	190799	190798	190799	+	3323.0	high_confidence_putative_intrinsic_terminator	rpsB	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=28	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_191745_r000029	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0028	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	191745	191744	191745	+	1917.0	high_confidence_putative_intrinsic_terminator	tsf	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=29	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_193490_r000030	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0029	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	193490	193489	193490	+	1361.0	high_confidence_putative_intrinsic_terminator	frr	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=30	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_209625_r000031	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0030	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	209625	209624	209625	+	857.0	high_confidence_putative_intrinsic_terminator	accA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=31	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_217020_r000032	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0031	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	217020	217019	217020	-	1347.0	high_confidence_putative_intrinsic_terminator	proS	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=32	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_229896_r000033	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0032	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	229896	229895	229896	-	25.0	high_confidence_putative_intrinsic_terminator	yafC	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=33	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_230003_r000034	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0033	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	230003	230002	230003	+	17.0	high_confidence_putative_intrinsic_terminator	dkgB	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=34	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_minus_232550_r000035	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0034	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	232550	232549	232550	-	349.0	high_confidence_putative_intrinsic_terminator	mltD	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=35	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_232586_r000036	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0035	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	232586	232585	232586	+	15.0	high_confidence_putative_intrinsic_terminator	yafE	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=36	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
BTED_BATTER_S1_001_CURATED_LALANNE_TABLE_S3_NC_000913-2_plus_240855_r000037	BATTER_S1_001	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_ECOLI_IT_0036	NC_000913.2	GCF_000005845.1	NC_000913.2	NC_000913.2	240855	240854	240855	+	41.0	high_confidence_putative_intrinsic_terminator	ivy	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 2_terminators_Ecol; tuned status from 6_tuned_term_Ecol	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_ecoli_pilot/processed/literature_curated_terminator_records.ecoli.tsv:row=37	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; not a new local terminator call.
