end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_42895_r000012	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0011	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	42895	42894	42895	+	929.0	high_confidence_putative_intrinsic_terminator	yabA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=12	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_44836_r000013	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0012	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	44836	44835	44836	+	176.0	high_confidence_putative_intrinsic_terminator	yabC	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=13	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_47679_r000014	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0013	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	47679	47678	47679	+	785.0	high_confidence_putative_intrinsic_terminator	metS	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=14	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_51532_r000015	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0014	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	51532	51531	51532	+	357.0	high_confidence_putative_intrinsic_terminator	ksgA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=15	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_53055_r000016	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0015	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	53055	53054	53055	+	925.0	high_confidence_putative_intrinsic_terminator	veg	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=16	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_55713_r000017	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0016	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	55713	55712	55713	+	1604.0	high_confidence_putative_intrinsic_terminator	yabJ	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=17	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_56225_r000018	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0017	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	56225	56224	56225	+	743.0	high_confidence_putative_intrinsic_terminator	spoVG	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=18	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_59438_r000019	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0018	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	59438	59437	59438	+	4080.0	high_confidence_putative_intrinsic_terminator	ctc	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=19	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_64702_r000020	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0019	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	64702	64701	64702	+	583.0	high_confidence_putative_intrinsic_terminator	spoVT	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=20	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_70070_r000021	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0020	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	70070	70069	70070	+	6659.0	high_confidence_putative_intrinsic_terminator	yabR	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=21	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_74064_r000022	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0021	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	74064	74063	74064	+	19.0	high_confidence_putative_intrinsic_terminator	yabS	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=22	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_78945_r000023	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0022	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	78945	78944	78945	+	4486.0	high_confidence_putative_intrinsic_terminator	ftsH	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=23	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_80774_r000024	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0023	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	80774	80773	80774	+	501.0	high_confidence_putative_intrinsic_terminator	hslO	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=24	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_82734_r000025	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0024	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	82734	82733	82734	+	273.0	high_confidence_putative_intrinsic_terminator	cysK	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=25	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_84934_r000026	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0025	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	84934	84933	84934	+	192.0	high_confidence_putative_intrinsic_terminator	pabA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=26	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_90273_r000027	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0026	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	90273	90272	90273	+	798.0	high_confidence_putative_intrinsic_terminator	lysS	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=27	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_106056_r000028	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0027	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	106056	106055	106056	+	480.0	high_confidence_putative_intrinsic_terminator	clpC	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=28	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_110285_r000029	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0028	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	110285	110284	110285	+	324.0	high_confidence_putative_intrinsic_terminator	yacL	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=29	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_112758_r000030	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0029	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	112758	112757	112758	+	2150.0	high_confidence_putative_intrinsic_terminator	gltX	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=30	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_117779_r000031	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0030	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	117779	117778	117779	+	750.0	high_confidence_putative_intrinsic_terminator	secE	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=31	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_119065_r000032	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0031	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	119065	119064	119065	+	15727.0	high_confidence_putative_intrinsic_terminator	rplK	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=32	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_119986_r000033	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0032	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	119986	119985	119986	+	8766.0	high_confidence_putative_intrinsic_terminator	rplA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=33	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_121029_r000034	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0033	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	121029	121028	121029	+	53252.0	high_confidence_putative_intrinsic_terminator	rplL	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=34	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_134114_r000035	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0034	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	134114	134113	134114	+	41610.0	high_confidence_putative_intrinsic_terminator	tufA	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=35	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_150380_r000036	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0035	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	150380	150379	150380	+	26731.0	high_confidence_putative_intrinsic_terminator	rplQ	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=36	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_154740_r000037	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0036	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	154740	154739	154740	+	27760.0	high_confidence_putative_intrinsic_terminator	rpsI	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=37	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
BTED_BATTER_S1_003_CURATED_LALANNE_TABLE_S3_NC_000964-3_plus_178559_r000038	BATTER_S1_003	CURATED_LALANNE_TABLE_S3	Rend-seq / literature curation	curated_record	LALANNE2018_BSUB_IT_0037	NC_000964.3	GCF_000009045.1	NC_000964.3	NC_000964.3	178559	178558	178559	+	96.0	high_confidence_putative_intrinsic_terminator	ybaR	29606352	10.1016/j.cell.2018.03.007	Supplementary Table S3, 1_terminators_Bsub	Author/local table coordinate treated as 1-based biological position; BED is [position-1, position).	data/batter_bsub_pilot/processed/literature_curated_terminator_records.bsub.tsv:row=38	migrated_coordinate_and_bed_checked	Literature-curated experimental/sequence-supported intrinsic-terminator record; local candidate peaks remain a separate signal layer.
