end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_9335_r000012	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS11	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	9335	9334	9335	+	5.916281377	I	Rv0006	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=12	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_10605_r000013	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS12	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	10605	10604	10605	+	5.215122756	I	Rv0007	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=13	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_11111_r000014	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS13	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	11111	11110	11111	+	27.16482896	P	MTB000001	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=14	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_12371_r000015	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS14	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	12371	12370	12371	-	12.50935825	O	.	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=15	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_12787_r000016	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS15	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	12787	12786	12787	+	8.65696377	I	Rv0009	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=16	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_13058_r000017	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS16	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	13058	13057	13058	+	10.61282307	P	Rv0009	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=17	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_13449_r000018	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS17	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	13449	13448	13449	+	4.86191964	A	Rv0010c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=18	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_15498_r000019	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS18	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	15498	15497	15498	-	8.150017948	A	Rv0013	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=19	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_15698_r000020	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS19	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	15698	15697	15698	+	6.092744522	A	Rv0014c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=20	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_16055_r000021	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS20	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	16055	16054	16055	+	5.823722533	A	Rv0014c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=21	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_18848_r000022	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS21	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	18848	18847	18848	-	18.2936673	I	Rv0016c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=22	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_20388_r000023	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS22	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	20388	20387	20388	-	15.46866972	I	Rv0017c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=23	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_22906_r000024	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS23	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	22906	22905	22906	-	29.97769699	I	Rv0018c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=24	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_23763_r000025	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS24	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	23763	23762	23763	-	31.94371583	O	.	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=25	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_24415_r000026	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS25	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	24415	24414	24415	-	17.19406367	I	Rv0020c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=26	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_24824_r000027	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS26	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	24824	24823	24824	+	41.60227002	A	Rv0020c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=27	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_25272_r000028	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS27	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	25272	25271	25272	-	10.08449485	I	Rv0020c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=28	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_25416_r000029	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS28	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	25416	25415	25416	+	8.547997267	A	Rv0020c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=29	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_25729_r000030	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS29	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	25729	25728	25729	+	29.36154735	P	MTB000003	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=30	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_29497_r000031	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS30	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	29497	29496	29497	-	14.21969259	A	Rv0025	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=31	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_31743_r000032	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS31	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	31743	31742	31743	-	8.07474042	A	Rv0028	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=32	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_plus_32220_r000033	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS32	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	32220	32219	32220	+	9.992545849	I	Rv0029	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=33	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_39295_r000034	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS33	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	39295	39294	39295	-	5.746733478	I	Rv0036c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=34	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_39865_r000035	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS34	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	39865	39864	39865	-	6.874360672	O	.	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=35	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_40608_r000036	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS35	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	40608	40607	40608	-	6.787733668	I	Rv0037c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=36	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_41066_r000037	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS36	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	41066	41065	41066	-	6.642180934	I	Rv0037c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=37	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_42470_r000038	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS37	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	42470	42469	42470	-	22.68839441	O	.	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=38	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_42743_r000039	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS38	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	42743	42742	42743	-	6.130550721	O	.	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=39	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
BTED_BATTER_S1_022_Mtb_Term_seq_author_classification_NC_000962-3_minus_42934_r000040	BATTER_S1_022	Mtb_Term_seq_author_classification	Term-seq	author_called_endpoint	TTS39	AL123456.3	GCF_000195955.2	NC_000962.3	NC_000962.3	42934	42933	42934	-	104.3180981	I	Rv0040c	37096044	10.1016/j.isci.2023.106465	Table S3 / mmc4.xlsx, Classification of TTS	AL123456.3 TTS position treated as 1-based; AL123456.3 sequence identical to NC_000962.3; BED start=position-1	data/mtuberculosis/processed/BATTER_S1_022/author_classified_termseq_tts.tsv:row=40	migrated_coordinate_and_bed_checked	Author-called Term-seq TTS. Prediction-support columns are retained only as author annotations; prediction-only RUT records are excluded.
