end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	z_score	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_227313_r000013	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000012	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000012	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	227313	227312	227313	+	36.2274856839548	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_259794_r000014	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000013	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000013	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	259794	259793	259794	-	15.3067836781372	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_262017_r000015	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000014	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000014	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	262017	262016	262017	-	15.471199010787	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_262132_r000016	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000015	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000015	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	262132	262131	262132	-	13.160785216432	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_262734_r000017	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000016	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000016	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	262734	262733	262734	-	26.3575586181016	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_263166_r000018	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000017	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000017	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	263166	263165	263166	-	14.4905173067518	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_276491_r000019	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000018	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000018	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	276491	276490	276491	-	19.5108890432667	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_314706_r000020	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000019	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000019	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	314706	314705	314706	-	24.6786997786752	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_329099_r000021	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000020	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000020	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	329099	329098	329099	-	40.3424193639873	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_334706_r000022	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000021	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000021	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	334706	334705	334706	+	19.6633491647179	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_356495_r000023	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000022	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000022	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	356495	356494	356495	+	16.5451103210499	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_385116_r000024	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000023	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000023	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	385116	385115	385116	-	14.8381837315035	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_407018_r000025	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000024	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000024	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	407018	407017	407018	-	14.150082147633	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_430161_r000026	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000025	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000025	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	430161	430160	430161	-	12.5929299228356	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_448274_r000027	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000026	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000026	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	448274	448273	448274	-	19.6817306298014	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_501425_r000028	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000027	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000027	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	501425	501424	501425	+	27.7754488410617	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_509578_r000029	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000028	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000028	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	509578	509577	509578	+	14.2084637105342	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_509880_r000030	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000029	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000029	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	509880	509879	509880	+	20.4918783526596	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_583950_r000031	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000030	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000030	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	583950	583949	583950	-	34.4152782472675	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_604910_r000032	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000031	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000031	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	604910	604909	604910	+	14.3117735544849	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_606845_r000033	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000032	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000032	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	606845	606844	606845	-	40.7589607669289	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_634048_r000034	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000033	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000033	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	634048	634047	634048	+	15.0895866063191	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_646663_r000035	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000034	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000034	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	646663	646662	646663	+	17.2941778900142	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_661318_r000036	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000035	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000035	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	661318	661317	661318	-	30.0056903735478	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_664742_r000037	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000036	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000036	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	664742	664741	664742	-	13.1263362240309	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_665486_r000038	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000037	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000037	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	665486	665485	665486	-	19.6319022581126	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_686003_r000039	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000038	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000038	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	686003	686002	686003	-	17.2195480433767	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_690256_r000040	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000039	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000039	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	690256	690255	690256	-	38.0154201839577	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_693090_r000041	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000040	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000040	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	693090	693089	693090	+	135.03611795788	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_694319_r000042	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000041	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000041	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	694319	694318	694319	-	12.9318799259168	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_696596_r000043	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000042	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000042	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	696596	696595	696596	-	12.261905443692	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_697314_r000044	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000043	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000043	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	697314	697313	697314	-	36.7835554691561	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_plus_699890_r000045	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000044	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_F_000044	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	699890	699889	699890	+	15.1684524019456	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_726324_r000046	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000045	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000045	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	726324	726323	726324	-	455.119045343933	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_736782_r000047	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000046	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000046	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	736782	736781	736782	-	13.7282537965529	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_739273_r000048	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000047	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000047	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	739273	739272	739273	-	32.1070173618897	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_015_LEE2020_TERMSEQ_PUBLISHED_TTS_CP027858-1_minus_763790_r000049	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000048	BATTER_S1_015_LEE2020_TERMSEQ_CP027858_1_R_000048	BATTER_S1_015	Streptomyces clavuligerus ATCC 27064	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP027858	CP027858.1	763790	763789	763790	-	202.100767442846	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
